index,metric,point,value
0,hist_cross_node_find_depth,0,0
1,hist_cross_node_read,0,4000000
2,hist_local_find_depth,0,0
3,hist_find_depth,0,2057030
3,hist_find_depth,1,692723
3,hist_find_depth,2,117283
3,hist_find_depth,3,19136
3,hist_find_depth,4,2511
3,hist_find_depth,5,210
3,hist_find_depth,6,24
3,hist_find_depth,7,1
4,hist_cross_node_write,0,4000000
5,hist_all_cross_node_access,0,4000000
6,hist_cross_node_find_depth,0,0
7,hist_cross_node_read,0,4000000
8,hist_local_find_depth,0,0
9,hist_find_depth,0,2061739
9,hist_find_depth,1,715580
9,hist_find_depth,2,121282
9,hist_find_depth,3,18380
9,hist_find_depth,4,2124
9,hist_find_depth,5,194
9,hist_find_depth,6,11
10,hist_cross_node_write,0,4000000
11,hist_all_cross_node_access,0,4000000
12,hist_cross_node_find_depth,0,0
13,hist_cross_node_read,0,4000000
14,hist_local_find_depth,0,0
15,hist_find_depth,0,2055394
15,hist_find_depth,1,717779
15,hist_find_depth,2,129623
15,hist_find_depth,3,21746
15,hist_find_depth,4,2591
15,hist_find_depth,5,228
15,hist_find_depth,6,16
15,hist_find_depth,7,1
16,hist_cross_node_write,0,4000000
17,hist_all_cross_node_access,0,4000000
18,hist_cross_node_find_depth,0,0
19,hist_cross_node_read,0,4000000
20,hist_local_find_depth,0,0
21,hist_find_depth,0,2063268
21,hist_find_depth,1,658019
21,hist_find_depth,2,97118
21,hist_find_depth,3,13685
21,hist_find_depth,4,1669
21,hist_find_depth,5,177
21,hist_find_depth,6,12
22,hist_cross_node_write,0,4000000
23,hist_all_cross_node_access,0,4000000
24,hist_cross_node_find_depth,0,0
25,hist_cross_node_read,0,4000000
26,hist_local_find_depth,0,0
27,hist_find_depth,0,2061826
27,hist_find_depth,1,664733
27,hist_find_depth,2,100692
27,hist_find_depth,3,14893
27,hist_find_depth,4,1792
27,hist_find_depth,5,164
27,hist_find_depth,6,15
27,hist_find_depth,7,5
28,hist_cross_node_write,0,4000000
29,hist_all_cross_node_access,0,4000000
30,hist_cross_node_find_depth,0,0
31,hist_cross_node_read,0,4000000
32,hist_local_find_depth,0,0
33,hist_find_depth,0,2058511
33,hist_find_depth,1,692024
33,hist_find_depth,2,114163
33,hist_find_depth,3,17363
33,hist_find_depth,4,2147
33,hist_find_depth,5,176
33,hist_find_depth,6,15
33,hist_find_depth,7,1
34,hist_cross_node_write,0,4000000
35,hist_all_cross_node_access,0,4000000
36,hist_cross_node_find_depth,0,0
37,hist_cross_node_read,0,4000000
38,hist_local_find_depth,0,0
39,hist_find_depth,0,6647
39,hist_find_depth,1,7992506
39,hist_find_depth,2,1
40,hist_cross_node_write,0,4000000
41,hist_all_cross_node_access,0,4000000
42,hist_cross_node_find_depth,0,0
43,hist_cross_node_read,0,4000000
44,hist_local_find_depth,0,0
45,hist_find_depth,0,6719
45,hist_find_depth,1,7992435
46,hist_cross_node_write,0,4000000
47,hist_all_cross_node_access,0,4000000
48,hist_cross_node_find_depth,0,0
49,hist_cross_node_read,0,4000000
50,hist_local_find_depth,0,0
51,hist_find_depth,0,6727
51,hist_find_depth,1,7992426
51,hist_find_depth,2,1
52,hist_cross_node_write,0,4000000
53,hist_all_cross_node_access,0,4000000
54,hist_cross_node_find_depth,0,0
55,hist_cross_node_read,0,4000000
56,hist_local_find_depth,0,0
57,hist_find_depth,0,6528
57,hist_find_depth,1,7992692
58,hist_cross_node_write,0,4000000
59,hist_all_cross_node_access,0,4000000
60,hist_cross_node_find_depth,0,0
61,hist_cross_node_read,0,4000000
62,hist_local_find_depth,0,0
63,hist_find_depth,0,6539
63,hist_find_depth,1,7992681
64,hist_cross_node_write,0,4000000
65,hist_all_cross_node_access,0,4000000
66,hist_cross_node_find_depth,0,0
67,hist_cross_node_read,0,4000000
68,hist_local_find_depth,0,0
69,hist_find_depth,0,6592
69,hist_find_depth,1,7992628
70,hist_cross_node_write,0,4000000
71,hist_all_cross_node_access,0,4000000
72,hist_cross_node_find_depth,0,0
73,hist_cross_node_read,0,4000000
74,hist_local_find_depth,0,0
75,hist_find_depth,0,5748
75,hist_find_depth,1,7993454
76,hist_cross_node_write,0,4000000
77,hist_all_cross_node_access,0,4000000
78,hist_cross_node_find_depth,0,0
79,hist_cross_node_read,0,4000000
80,hist_local_find_depth,0,0
81,hist_find_depth,0,5748
81,hist_find_depth,1,7993454
82,hist_cross_node_write,0,4000000
83,hist_all_cross_node_access,0,4000000
84,hist_cross_node_find_depth,0,0
85,hist_cross_node_read,0,4000000
86,hist_local_find_depth,0,0
87,hist_find_depth,0,5748
87,hist_find_depth,1,7993454
88,hist_cross_node_write,0,4000000
89,hist_all_cross_node_access,0,4000000
90,hist_cross_node_find_depth,0,0
91,hist_cross_node_read,0,4000000
92,hist_local_find_depth,0,0
93,hist_find_depth,0,5422
93,hist_find_depth,1,7993752
94,hist_cross_node_write,0,4000000
95,hist_all_cross_node_access,0,4000000
96,hist_cross_node_find_depth,0,0
97,hist_cross_node_read,0,4000000
98,hist_local_find_depth,0,0
99,hist_find_depth,0,5423
99,hist_find_depth,1,7993751
100,hist_cross_node_write,0,4000000
101,hist_all_cross_node_access,0,4000000
102,hist_cross_node_find_depth,0,0
103,hist_cross_node_read,0,4000000
104,hist_local_find_depth,0,0
105,hist_find_depth,0,5423
105,hist_find_depth,1,7993751
106,hist_cross_node_write,0,4000000
107,hist_all_cross_node_access,0,4000000
108,hist_cross_node_find_depth,0,0
109,hist_cross_node_read,0,3000355
109,hist_cross_node_read,1,999537
109,hist_cross_node_read,2,108
110,hist_local_find_depth,0,0
111,hist_find_depth,0,0
111,hist_find_depth,1,1674198
111,hist_find_depth,2,1448693
111,hist_find_depth,3,1440858
111,hist_find_depth,4,1054863
111,hist_find_depth,5,744995
111,hist_find_depth,6,530937
111,hist_find_depth,7,376217
111,hist_find_depth,8,265427
111,hist_find_depth,9,179230
111,hist_find_depth,10,112803
111,hist_find_depth,11,72085
111,hist_find_depth,12,44636
111,hist_find_depth,13,26691
111,hist_find_depth,14,15082
111,hist_find_depth,15,7750
111,hist_find_depth,16,3446
111,hist_find_depth,17,1290
111,hist_find_depth,18,489
111,hist_find_depth,19,215
111,hist_find_depth,20,60
111,hist_find_depth,21,5
111,hist_find_depth,22,8
111,hist_find_depth,23,3
111,hist_find_depth,24,6
111,hist_find_depth,25,1
111,hist_find_depth,26,0
111,hist_find_depth,27,2
111,hist_find_depth,28,2
111,hist_find_depth,29,1
111,hist_find_depth,30,0
111,hist_find_depth,31,0
111,hist_find_depth,32,0
111,hist_find_depth,33,0
111,hist_find_depth,34,0
111,hist_find_depth,35,0
111,hist_find_depth,36,1
111,hist_find_depth,37,0
111,hist_find_depth,38,1
111,hist_find_depth,39,0
111,hist_find_depth,40,2
111,hist_find_depth,41,0
111,hist_find_depth,42,0
111,hist_find_depth,43,0
111,hist_find_depth,44,0
111,hist_find_depth,45,1
111,hist_find_depth,46,0
111,hist_find_depth,47,0
111,hist_find_depth,48,0
111,hist_find_depth,49,0
111,hist_find_depth,50,0
111,hist_find_depth,51,1
111,hist_find_depth,52,0
111,hist_find_depth,53,0
111,hist_find_depth,54,0
111,hist_find_depth,55,0
111,hist_find_depth,56,0
111,hist_find_depth,57,0
111,hist_find_depth,58,0
111,hist_find_depth,59,0
111,hist_find_depth,60,0
111,hist_find_depth,61,0
111,hist_find_depth,62,0
111,hist_find_depth,63,1
112,hist_cross_node_write,0,3000355
112,hist_cross_node_write,1,0
112,hist_cross_node_write,2,999645
113,hist_all_cross_node_access,0,3000210
113,hist_all_cross_node_access,1,54
113,hist_all_cross_node_access,2,29
113,hist_all_cross_node_access,3,23
113,hist_all_cross_node_access,4,13
113,hist_all_cross_node_access,5,999214
113,hist_all_cross_node_access,6,209
113,hist_all_cross_node_access,7,122
113,hist_all_cross_node_access,8,58
113,hist_all_cross_node_access,9,28
113,hist_all_cross_node_access,10,10
113,hist_all_cross_node_access,11,5
113,hist_all_cross_node_access,12,5
113,hist_all_cross_node_access,13,4
113,hist_all_cross_node_access,14,0
113,hist_all_cross_node_access,15,3
113,hist_all_cross_node_access,16,0
113,hist_all_cross_node_access,17,5
113,hist_all_cross_node_access,18,2
113,hist_all_cross_node_access,19,0
113,hist_all_cross_node_access,20,0
113,hist_all_cross_node_access,21,1
113,hist_all_cross_node_access,22,0
113,hist_all_cross_node_access,23,1
113,hist_all_cross_node_access,24,0
113,hist_all_cross_node_access,25,0
113,hist_all_cross_node_access,26,1
113,hist_all_cross_node_access,27,0
113,hist_all_cross_node_access,28,1
113,hist_all_cross_node_access,29,0
113,hist_all_cross_node_access,30,0
113,hist_all_cross_node_access,31,0
113,hist_all_cross_node_access,32,1
113,hist_all_cross_node_access,33,0
113,hist_all_cross_node_access,34,0
113,hist_all_cross_node_access,35,0
113,hist_all_cross_node_access,36,0
113,hist_all_cross_node_access,37,0
113,hist_all_cross_node_access,38,0
113,hist_all_cross_node_access,39,0
113,hist_all_cross_node_access,40,0
113,hist_all_cross_node_access,41,0
113,hist_all_cross_node_access,42,0
113,hist_all_cross_node_access,43,0
113,hist_all_cross_node_access,44,0
113,hist_all_cross_node_access,45,0
113,hist_all_cross_node_access,46,1
114,hist_cross_node_find_depth,0,0
115,hist_cross_node_read,0,3000355
115,hist_cross_node_read,1,999527
115,hist_cross_node_read,2,118
116,hist_local_find_depth,0,0
117,hist_find_depth,0,0
117,hist_find_depth,1,1675575
117,hist_find_depth,2,1478399
117,hist_find_depth,3,1371534
117,hist_find_depth,4,920658
117,hist_find_depth,5,713783
117,hist_find_depth,6,602661
117,hist_find_depth,7,456780
117,hist_find_depth,8,313175
117,hist_find_depth,9,198861
117,hist_find_depth,10,121239
117,hist_find_depth,11,70345
117,hist_find_depth,12,39648
117,hist_find_depth,13,20288
117,hist_find_depth,14,9855
117,hist_find_depth,15,4502
117,hist_find_depth,16,1813
117,hist_find_depth,17,633
117,hist_find_depth,18,173
117,hist_find_depth,19,21
117,hist_find_depth,20,7
117,hist_find_depth,21,7
117,hist_find_depth,22,6
117,hist_find_depth,23,1
117,hist_find_depth,24,5
117,hist_find_depth,25,4
117,hist_find_depth,26,1
117,hist_find_depth,27,0
117,hist_find_depth,28,2
117,hist_find_depth,29,1
117,hist_find_depth,30,2
117,hist_find_depth,31,1
117,hist_find_depth,32,0
117,hist_find_depth,33,2
117,hist_find_depth,34,0
117,hist_find_depth,35,4
117,hist_find_depth,36,1
117,hist_find_depth,37,0
117,hist_find_depth,38,1
117,hist_find_depth,39,0
117,hist_find_depth,40,2
117,hist_find_depth,41,0
117,hist_find_depth,42,2
117,hist_find_depth,43,1
117,hist_find_depth,44,0
117,hist_find_depth,45,0
117,hist_find_depth,46,0
117,hist_find_depth,47,0
117,hist_find_depth,48,0
117,hist_find_depth,49,1
117,hist_find_depth,50,0
117,hist_find_depth,51,2
117,hist_find_depth,52,1
117,hist_find_depth,53,0
117,hist_find_depth,54,0
117,hist_find_depth,55,0
117,hist_find_depth,56,0
117,hist_find_depth,57,1
117,hist_find_depth,58,0
117,hist_find_depth,59,0
117,hist_find_depth,60,1
117,hist_find_depth,61,0
117,hist_find_depth,62,0
117,hist_find_depth,63,0
117,hist_find_depth,64,0
117,hist_find_depth,65,0
117,hist_find_depth,66,0
117,hist_find_depth,67,0
117,hist_find_depth,68,1
118,hist_cross_node_write,0,3000355
118,hist_cross_node_write,1,0
118,hist_cross_node_write,2,999645
119,hist_all_cross_node_access,0,3000147
119,hist_all_cross_node_access,1,88
119,hist_all_cross_node_access,2,47
119,hist_all_cross_node_access,3,29
119,hist_all_cross_node_access,4,11
119,hist_all_cross_node_access,5,999238
119,hist_all_cross_node_access,6,175
119,hist_all_cross_node_access,7,89
119,hist_all_cross_node_access,8,95
119,hist_all_cross_node_access,9,39
119,hist_all_cross_node_access,10,14
119,hist_all_cross_node_access,11,8
119,hist_all_cross_node_access,12,2
119,hist_all_cross_node_access,13,3
119,hist_all_cross_node_access,14,4
119,hist_all_cross_node_access,15,2
119,hist_all_cross_node_access,16,1
119,hist_all_cross_node_access,17,0
119,hist_all_cross_node_access,18,3
119,hist_all_cross_node_access,19,0
119,hist_all_cross_node_access,20,1
119,hist_all_cross_node_access,21,1
119,hist_all_cross_node_access,22,1
119,hist_all_cross_node_access,23,0
119,hist_all_cross_node_access,24,0
119,hist_all_cross_node_access,25,0
119,hist_all_cross_node_access,26,0
119,hist_all_cross_node_access,27,0
119,hist_all_cross_node_access,28,0
119,hist_all_cross_node_access,29,0
119,hist_all_cross_node_access,30,0
119,hist_all_cross_node_access,31,0
119,hist_all_cross_node_access,32,0
119,hist_all_cross_node_access,33,0
119,hist_all_cross_node_access,34,0
119,hist_all_cross_node_access,35,0
119,hist_all_cross_node_access,36,0
119,hist_all_cross_node_access,37,1
119,hist_all_cross_node_access,38,0
119,hist_all_cross_node_access,39,0
119,hist_all_cross_node_access,40,0
119,hist_all_cross_node_access,41,0
119,hist_all_cross_node_access,42,0
119,hist_all_cross_node_access,43,0
119,hist_all_cross_node_access,44,0
119,hist_all_cross_node_access,45,0
119,hist_all_cross_node_access,46,0
119,hist_all_cross_node_access,47,0
119,hist_all_cross_node_access,48,0
119,hist_all_cross_node_access,49,0
119,hist_all_cross_node_access,50,0
119,hist_all_cross_node_access,51,0
119,hist_all_cross_node_access,52,0
119,hist_all_cross_node_access,53,0
119,hist_all_cross_node_access,54,0
119,hist_all_cross_node_access,55,0
119,hist_all_cross_node_access,56,0
119,hist_all_cross_node_access,57,0
119,hist_all_cross_node_access,58,0
119,hist_all_cross_node_access,59,0
119,hist_all_cross_node_access,60,0
119,hist_all_cross_node_access,61,0
119,hist_all_cross_node_access,62,0
119,hist_all_cross_node_access,63,0
119,hist_all_cross_node_access,64,0
119,hist_all_cross_node_access,65,0
119,hist_all_cross_node_access,66,0
119,hist_all_cross_node_access,67,0
119,hist_all_cross_node_access,68,0
119,hist_all_cross_node_access,69,0
119,hist_all_cross_node_access,70,0
119,hist_all_cross_node_access,71,1
120,hist_cross_node_find_depth,0,0
121,hist_cross_node_read,0,3000355
121,hist_cross_node_read,1,999536
121,hist_cross_node_read,2,109
122,hist_local_find_depth,0,0
123,hist_find_depth,0,0
123,hist_find_depth,1,1671287
123,hist_find_depth,2,1478823
123,hist_find_depth,3,1370924
123,hist_find_depth,4,938903
123,hist_find_depth,5,715799
123,hist_find_depth,6,586763
123,hist_find_depth,7,443945
123,hist_find_depth,8,306513
123,hist_find_depth,9,195257
123,hist_find_depth,10,121537
123,hist_find_depth,11,75479
123,hist_find_depth,12,45392
123,hist_find_depth,13,25515
123,hist_find_depth,14,12869
123,hist_find_depth,15,6303
123,hist_find_depth,16,2606
123,hist_find_depth,17,1291
123,hist_find_depth,18,584
123,hist_find_depth,19,149
123,hist_find_depth,20,18
123,hist_find_depth,21,8
123,hist_find_depth,22,3
123,hist_find_depth,23,0
123,hist_find_depth,24,5
123,hist_find_depth,25,3
123,hist_find_depth,26,2
123,hist_find_depth,27,1
123,hist_find_depth,28,3
123,hist_find_depth,29,0
123,hist_find_depth,30,1
123,hist_find_depth,31,0
123,hist_find_depth,32,1
123,hist_find_depth,33,2
123,hist_find_depth,34,0
123,hist_find_depth,35,0
123,hist_find_depth,36,1
123,hist_find_depth,37,1
123,hist_find_depth,38,0
123,hist_find_depth,39,0
123,hist_find_depth,40,0
123,hist_find_depth,41,1
123,hist_find_depth,42,0
123,hist_find_depth,43,0
123,hist_find_depth,44,0
123,hist_find_depth,45,0
123,hist_find_depth,46,0
123,hist_find_depth,47,0
123,hist_find_depth,48,1
123,hist_find_depth,49,1
123,hist_find_depth,50,0
123,hist_find_depth,51,0
123,hist_find_depth,52,0
123,hist_find_depth,53,0
123,hist_find_depth,54,0
123,hist_find_depth,55,0
123,hist_find_depth,56,1
123,hist_find_depth,57,0
123,hist_find_depth,58,0
123,hist_find_depth,59,0
123,hist_find_depth,60,0
123,hist_find_depth,61,0
123,hist_find_depth,62,0
123,hist_find_depth,63,0
123,hist_find_depth,64,1
123,hist_find_depth,65,1
123,hist_find_depth,66,1
123,hist_find_depth,67,1
123,hist_find_depth,68,0
123,hist_find_depth,69,0
123,hist_find_depth,70,1
123,hist_find_depth,71,1
123,hist_find_depth,72,0
123,hist_find_depth,73,0
123,hist_find_depth,74,0
123,hist_find_depth,75,0
123,hist_find_depth,76,0
123,hist_find_depth,77,0
123,hist_find_depth,78,0
123,hist_find_depth,79,0
123,hist_find_depth,80,0
123,hist_find_depth,81,0
123,hist_find_depth,82,0
123,hist_find_depth,83,0
123,hist_find_depth,84,0
123,hist_find_depth,85,0
123,hist_find_depth,86,0
123,hist_find_depth,87,0
123,hist_find_depth,88,0
123,hist_find_depth,89,1
123,hist_find_depth,90,0
123,hist_find_depth,91,0
123,hist_find_depth,92,0
123,hist_find_depth,93,0
123,hist_find_depth,94,0
123,hist_find_depth,95,0
123,hist_find_depth,96,0
123,hist_find_depth,97,1
124,hist_cross_node_write,0,3000355
124,hist_cross_node_write,1,0
124,hist_cross_node_write,2,999645
125,hist_all_cross_node_access,0,3000190
125,hist_all_cross_node_access,1,77
125,hist_all_cross_node_access,2,41
125,hist_all_cross_node_access,3,21
125,hist_all_cross_node_access,4,9
125,hist_all_cross_node_access,5,999250
125,hist_all_cross_node_access,6,177
125,hist_all_cross_node_access,7,96
125,hist_all_cross_node_access,8,64
125,hist_all_cross_node_access,9,33
125,hist_all_cross_node_access,10,11
125,hist_all_cross_node_access,11,5
125,hist_all_cross_node_access,12,8
125,hist_all_cross_node_access,13,0
125,hist_all_cross_node_access,14,2
125,hist_all_cross_node_access,15,2
125,hist_all_cross_node_access,16,1
125,hist_all_cross_node_access,17,3
125,hist_all_cross_node_access,18,1
125,hist_all_cross_node_access,19,1
125,hist_all_cross_node_access,20,2
125,hist_all_cross_node_access,21,0
125,hist_all_cross_node_access,22,1
125,hist_all_cross_node_access,23,1
125,hist_all_cross_node_access,24,1
125,hist_all_cross_node_access,25,0
125,hist_all_cross_node_access,26,2
125,hist_all_cross_node_access,27,0
125,hist_all_cross_node_access,28,0
125,hist_all_cross_node_access,29,0
125,hist_all_cross_node_access,30,0
125,hist_all_cross_node_access,31,0
125,hist_all_cross_node_access,32,0
125,hist_all_cross_node_access,33,0
125,hist_all_cross_node_access,34,0
125,hist_all_cross_node_access,35,0
125,hist_all_cross_node_access,36,0
125,hist_all_cross_node_access,37,0
125,hist_all_cross_node_access,38,0
125,hist_all_cross_node_access,39,0
125,hist_all_cross_node_access,40,0
125,hist_all_cross_node_access,41,0
125,hist_all_cross_node_access,42,0
125,hist_all_cross_node_access,43,0
125,hist_all_cross_node_access,44,0
125,hist_all_cross_node_access,45,0
125,hist_all_cross_node_access,46,0
125,hist_all_cross_node_access,47,0
125,hist_all_cross_node_access,48,0
125,hist_all_cross_node_access,49,0
125,hist_all_cross_node_access,50,0
125,hist_all_cross_node_access,51,0
125,hist_all_cross_node_access,52,0
125,hist_all_cross_node_access,53,0
125,hist_all_cross_node_access,54,0
125,hist_all_cross_node_access,55,0
125,hist_all_cross_node_access,56,0
125,hist_all_cross_node_access,57,0
125,hist_all_cross_node_access,58,0
125,hist_all_cross_node_access,59,0
125,hist_all_cross_node_access,60,0
125,hist_all_cross_node_access,61,0
125,hist_all_cross_node_access,62,0
125,hist_all_cross_node_access,63,0
125,hist_all_cross_node_access,64,0
125,hist_all_cross_node_access,65,0
125,hist_all_cross_node_access,66,1
126,hist_cross_node_find_depth,0,0
127,hist_cross_node_read,0,3000350
127,hist_cross_node_read,1,999485
127,hist_cross_node_read,2,165
128,hist_local_find_depth,0,0
129,hist_find_depth,0,0
129,hist_find_depth,1,1516193
129,hist_find_depth,2,1102741
129,hist_find_depth,3,740425
129,hist_find_depth,4,1021674
129,hist_find_depth,5,1018822
129,hist_find_depth,6,795997
129,hist_find_depth,7,628733
129,hist_find_depth,8,451500
129,hist_find_depth,9,292421
129,hist_find_depth,10,179436
129,hist_find_depth,11,109005
129,hist_find_depth,12,63936
129,hist_find_depth,13,38623
129,hist_find_depth,14,21385
129,hist_find_depth,15,10758
129,hist_find_depth,16,4944
129,hist_find_depth,17,2091
129,hist_find_depth,18,825
129,hist_find_depth,19,287
129,hist_find_depth,20,96
129,hist_find_depth,21,42
129,hist_find_depth,22,19
129,hist_find_depth,23,9
129,hist_find_depth,24,5
129,hist_find_depth,25,3
129,hist_find_depth,26,2
129,hist_find_depth,27,5
129,hist_find_depth,28,1
129,hist_find_depth,29,0
129,hist_find_depth,30,1
129,hist_find_depth,31,1
129,hist_find_depth,32,1
129,hist_find_depth,33,3
129,hist_find_depth,34,0
129,hist_find_depth,35,4
129,hist_find_depth,36,1
129,hist_find_depth,37,1
129,hist_find_depth,38,0
129,hist_find_depth,39,1
129,hist_find_depth,40,4
129,hist_find_depth,41,1
129,hist_find_depth,42,1
129,hist_find_depth,43,0
129,hist_find_depth,44,0
129,hist_find_depth,45,1
129,hist_find_depth,46,0
129,hist_find_depth,47,0
129,hist_find_depth,48,0
129,hist_find_depth,49,0
129,hist_find_depth,50,0
129,hist_find_depth,51,0
129,hist_find_depth,52,0
129,hist_find_depth,53,0
129,hist_find_depth,54,0
129,hist_find_depth,55,0
129,hist_find_depth,56,0
129,hist_find_depth,57,0
129,hist_find_depth,58,0
129,hist_find_depth,59,0
129,hist_find_depth,60,0
129,hist_find_depth,61,0
129,hist_find_depth,62,0
129,hist_find_depth,63,0
129,hist_find_depth,64,0
129,hist_find_depth,65,0
129,hist_find_depth,66,1
129,hist_find_depth,67,0
129,hist_find_depth,68,0
129,hist_find_depth,69,0
129,hist_find_depth,70,0
129,hist_find_depth,71,0
129,hist_find_depth,72,0
129,hist_find_depth,73,0
129,hist_find_depth,74,0
129,hist_find_depth,75,0
129,hist_find_depth,76,0
129,hist_find_depth,77,0
129,hist_find_depth,78,0
129,hist_find_depth,79,0
129,hist_find_depth,80,0
129,hist_find_depth,81,0
129,hist_find_depth,82,0
129,hist_find_depth,83,0
129,hist_find_depth,84,0
129,hist_find_depth,85,0
129,hist_find_depth,86,0
129,hist_find_depth,87,0
129,hist_find_depth,88,1
130,hist_cross_node_write,0,3000350
130,hist_cross_node_write,1,0
130,hist_cross_node_write,2,999650
131,hist_all_cross_node_access,0,3000045
131,hist_all_cross_node_access,1,97
131,hist_all_cross_node_access,2,109
131,hist_all_cross_node_access,3,75
131,hist_all_cross_node_access,4,8
131,hist_all_cross_node_access,5,999094
131,hist_all_cross_node_access,6,245
131,hist_all_cross_node_access,7,96
131,hist_all_cross_node_access,8,133
131,hist_all_cross_node_access,9,58
131,hist_all_cross_node_access,10,10
131,hist_all_cross_node_access,11,7
131,hist_all_cross_node_access,12,3
131,hist_all_cross_node_access,13,3
131,hist_all_cross_node_access,14,2
131,hist_all_cross_node_access,15,1
131,hist_all_cross_node_access,16,3
131,hist_all_cross_node_access,17,1
131,hist_all_cross_node_access,18,0
131,hist_all_cross_node_access,19,1
131,hist_all_cross_node_access,20,2
131,hist_all_cross_node_access,21,2
131,hist_all_cross_node_access,22,0
131,hist_all_cross_node_access,23,0
131,hist_all_cross_node_access,24,0
131,hist_all_cross_node_access,25,2
131,hist_all_cross_node_access,26,1
131,hist_all_cross_node_access,27,0
131,hist_all_cross_node_access,28,1
131,hist_all_cross_node_access,29,0
131,hist_all_cross_node_access,30,0
131,hist_all_cross_node_access,31,0
131,hist_all_cross_node_access,32,0
131,hist_all_cross_node_access,33,0
131,hist_all_cross_node_access,34,0
131,hist_all_cross_node_access,35,0
131,hist_all_cross_node_access,36,0
131,hist_all_cross_node_access,37,0
131,hist_all_cross_node_access,38,0
131,hist_all_cross_node_access,39,0
131,hist_all_cross_node_access,40,0
131,hist_all_cross_node_access,41,0
131,hist_all_cross_node_access,42,0
131,hist_all_cross_node_access,43,0
131,hist_all_cross_node_access,44,0
131,hist_all_cross_node_access,45,0
131,hist_all_cross_node_access,46,0
131,hist_all_cross_node_access,47,0
131,hist_all_cross_node_access,48,0
131,hist_all_cross_node_access,49,0
131,hist_all_cross_node_access,50,0
131,hist_all_cross_node_access,51,0
131,hist_all_cross_node_access,52,0
131,hist_all_cross_node_access,53,0
131,hist_all_cross_node_access,54,1
132,hist_cross_node_find_depth,0,0
133,hist_cross_node_read,0,3000350
133,hist_cross_node_read,1,999500
133,hist_cross_node_read,2,150
134,hist_local_find_depth,0,0
135,hist_find_depth,0,0
135,hist_find_depth,1,1541517
135,hist_find_depth,2,1127514
135,hist_find_depth,3,703438
135,hist_find_depth,4,1012055
135,hist_find_depth,5,1031081
135,hist_find_depth,6,800645
135,hist_find_depth,7,619147
135,hist_find_depth,8,436413
135,hist_find_depth,9,284699
135,hist_find_depth,10,180336
135,hist_find_depth,11,116472
135,hist_find_depth,12,70022
135,hist_find_depth,13,40180
135,hist_find_depth,14,19200
135,hist_find_depth,15,9608
135,hist_find_depth,16,4014
135,hist_find_depth,17,2066
135,hist_find_depth,18,990
135,hist_find_depth,19,405
135,hist_find_depth,20,134
135,hist_find_depth,21,34
135,hist_find_depth,22,3
135,hist_find_depth,23,2
135,hist_find_depth,24,3
135,hist_find_depth,25,3
135,hist_find_depth,26,2
135,hist_find_depth,27,3
135,hist_find_depth,28,1
135,hist_find_depth,29,0
135,hist_find_depth,30,1
135,hist_find_depth,31,2
135,hist_find_depth,32,0
135,hist_find_depth,33,0
135,hist_find_depth,34,1
135,hist_find_depth,35,0
135,hist_find_depth,36,1
135,hist_find_depth,37,0
135,hist_find_depth,38,0
135,hist_find_depth,39,0
135,hist_find_depth,40,1
135,hist_find_depth,41,0
135,hist_find_depth,42,0
135,hist_find_depth,43,1
135,hist_find_depth,44,0
135,hist_find_depth,45,1
135,hist_find_depth,46,0
135,hist_find_depth,47,0
135,hist_find_depth,48,1
135,hist_find_depth,49,0
135,hist_find_depth,50,1
135,hist_find_depth,51,0
135,hist_find_depth,52,0
135,hist_find_depth,53,0
135,hist_find_depth,54,0
135,hist_find_depth,55,1
135,hist_find_depth,56,0
135,hist_find_depth,57,1
135,hist_find_depth,58,0
135,hist_find_depth,59,0
135,hist_find_depth,60,0
135,hist_find_depth,61,1
136,hist_cross_node_write,0,3000350
136,hist_cross_node_write,1,0
136,hist_cross_node_write,2,999650
137,hist_all_cross_node_access,0,3000048
137,hist_all_cross_node_access,1,139
137,hist_all_cross_node_access,2,103
137,hist_all_cross_node_access,3,40
137,hist_all_cross_node_access,4,7
137,hist_all_cross_node_access,5,999168
137,hist_all_cross_node_access,6,186
137,hist_all_cross_node_access,7,112
137,hist_all_cross_node_access,8,115
137,hist_all_cross_node_access,9,36
137,hist_all_cross_node_access,10,12
137,hist_all_cross_node_access,11,2
137,hist_all_cross_node_access,12,6
137,hist_all_cross_node_access,13,7
137,hist_all_cross_node_access,14,2
137,hist_all_cross_node_access,15,0
137,hist_all_cross_node_access,16,5
137,hist_all_cross_node_access,17,2
137,hist_all_cross_node_access,18,1
137,hist_all_cross_node_access,19,1
137,hist_all_cross_node_access,20,0
137,hist_all_cross_node_access,21,1
137,hist_all_cross_node_access,22,1
137,hist_all_cross_node_access,23,0
137,hist_all_cross_node_access,24,3
137,hist_all_cross_node_access,25,0
137,hist_all_cross_node_access,26,2
137,hist_all_cross_node_access,27,0
137,hist_all_cross_node_access,28,1
138,hist_cross_node_find_depth,0,0
139,hist_cross_node_read,0,3000350
139,hist_cross_node_read,1,999492
139,hist_cross_node_read,2,158
140,hist_local_find_depth,0,0
141,hist_find_depth,0,0
141,hist_find_depth,1,1500012
141,hist_find_depth,2,1082304
141,hist_find_depth,3,746354
141,hist_find_depth,4,1025640
141,hist_find_depth,5,1013180
141,hist_find_depth,6,789393
141,hist_find_depth,7,628538
141,hist_find_depth,8,448581
141,hist_find_depth,9,286987
141,hist_find_depth,10,174699
